Index,Global_active_power KW,Sub_metering_1 J,Sub_metering_2 J,Sub_metering_3 J
11894,0.222,0,0,0
11895,0.222,0,0,0
11896,0.26,0,0,0
11897,0.238,0,0,0
11898,0.27,0,0,0
11899,0.262,0,0,0
11900,0.232,0,0,0
11901,0.246,0,0,0
11902,0.284,0,0,0
11903,0.302,0,0,0
11904,0.78,0,0,0
11905,0.776,0,0,0
11906,0.77,0,0,0
11907,0.764,0,0,0
11908,0.762,0,0,0
11909,0.762,0,0,0
11910,0.754,0,0,0
11911,0.754,0,0,0
11912,0.752,0,0,0
11913,0.752,0,0,0
11914,0.746,0,0,0
11915,0.75,0,0,0
11916,0.75,0,0,0
11917,0.62,0,0,0
11918,0.476,0,0,0
11919,0.662,0,0,0
11920,0.75,0,0,0
11921,0.74,0,0,0
11922,0.498,0,0,0
11923,0.472,0,0,0
11924,0.712,0,0,0
11925,0.724,0,0,0
11926,0.726,0,0,0
11927,0.594,0,0,0
11928,0.468,0,0,0
11929,0.466,0,0,0
11930,0.662,0,0,0
11931,0.656,0,0,0
11932,0.464,0,0,0
11933,0.394,0,0,0
11934,0.456,0,0,0
11935,0.654,0,0,0
11936,0.588,0,0,0
11937,0.398,0,0,0
11938,0.398,0,0,0
11939,0.468,0,0,0
11940,0.658,0,0,0
11941,0.618,0,0,0
11942,0.398,0,0,0
11943,0.4,0,0,0
11944,0.404,0,0,0
11945,0.582,0,0,0
11946,0.668,0,0,0
11947,0.438,0,0,0
11948,0.514,0,0,0
11949,0.508,0,0,0
11950,0.508,0,0,0
11951,0.766,0,0,0
11952,0.686,0,0,0
11953,0.5,0,0,0
11954,0.5,0,0,0
11955,0.5,0,0,0
11956,0.702,0,0,0
11957,0.672,0,0,0
11958,0.492,0,0,0
11959,0.494,0,0,0
11960,0.492,0,0,0
11961,0.582,0,0,0
11962,0.784,0,0,0
11963,0.544,0,0,0
11964,0.3,0,0,0
11965,0.3,0,0,0
11966,0.298,0,0,0
11967,0.444,0,0,0
11968,0.444,0,0,0
11969,0.442,0,0,0
11970,0.442,0,0,0
11971,0.44,0,0,0
11972,0.392,0,0,0
11973,0.364,0,0,0
11974,0.222,0,0,0
11975,0.222,0,0,0
11976,0.222,0,0,0
11977,0.462,0,0,0
11978,0.454,0,1,0
11979,0.45,0,1,0
11980,0.45,0,2,0
11981,0.45,0,1,0
11982,0.45,0,2,0
11983,0.312,0,1,0
11984,0.45,0,1,0
11985,0.452,0,2,0
11986,0.454,0,1,0
11987,0.454,0,2,0
11988,0.388,0,1,0
11989,0.454,0,1,0
11990,0.456,0,2,0
11991,0.462,0,1,0
11992,0.42,0,2,0
11993,0.562,0,1,0
11994,0.558,0,1,0
11995,0.554,0,1,0
11996,0.55,0,2,0
11997,0.48,0,1,0
11998,0.542,0,1,0
11999,0.472,0,0,0
12000,0.47,0,0,0
12001,0.404,0,0,0
12002,0.398,0,0,0
12003,0.464,0,0,0
12004,0.462,0,0,0
12005,0.458,0,0,0
12006,0.546,0,0,0
12007,0.396,0,0,0
12008,0.42,0,0,0
12009,0.446,0,0,0
12010,0.446,0,0,0
12011,0.444,0,0,0
12012,0.394,0,0,0
12013,0.368,0,0,0
12014,0.44,0,0,0
12015,0.39,0,0,0
12016,0.368,0,0,0
12017,0.37,0,0,0
12018,0.368,0,0,0
12019,0.244,0,0,0
12020,0.372,0,0,0
12021,0.37,0,0,0
12022,0.368,0,0,0
12023,0.28,0,0,0
12024,0.22,0,0,0
12025,0.22,0,0,0
12026,0.218,0,0,0
12027,0.22,0,0,0
12028,0.22,0,0,0
12029,0.22,0,0,0
12030,0.22,0,0,0
12031,0.22,0,0,0
12032,0.222,0,0,0
12033,0.22,0,0,0
12034,0.22,0,0,0
12035,0.222,0,0,0
12036,0.268,0,0,0
12037,0.336,0,0,0
12038,0.332,0,0,0
12039,0.33,0,0,0
12040,0.326,0,0,0
12041,0.326,0,0,0
12042,0.324,0,0,0
12043,0.324,0,0,0
12044,0.322,0,0,0
12045,0.322,0,0,0
12046,0.322,0,0,0
12047,0.322,0,0,0
12048,0.32,0,0,0
12049,0.398,0,0,0
12050,0.394,0,0,0
12051,0.34,0,0,0
12052,0.302,0,0,0
12053,0.3,0,0,0
12054,0.3,0,0,0
12055,0.298,0,0,0
12056,0.296,0,0,0
12057,0.296,0,0,0
12058,0.24,0,0,0
12059,0.222,0,0,0
12060,0.222,0,0,0
12061,0.222,0,0,0
12062,0.222,0,0,0
12063,0.222,0,0,0
12064,0.222,0,0,0
12065,0.222,0,0,0
12066,0.222,0,0,0
12067,0.224,0,0,0
12068,0.224,0,0,0
12069,0.224,0,0,0
12070,0.224,0,0,0
12071,0.226,0,0,0
12072,0.226,0,0,0
12073,0.226,0,0,0
12074,0.224,0,0,0
12075,0.226,0,0,0
12076,0.226,0,0,0
12077,0.226,0,0,0
12078,0.226,0,0,0
12079,0.226,0,0,0
12080,0.226,0,0,0
12081,0.316,0,0,0
12082,0.334,0,0,0
12083,0.332,0,0,0
12084,0.334,0,0,0
12085,0.33,0,0,0
12086,0.328,0,0,0
12087,0.328,0,0,0
12088,0.326,0,0,0
12089,0.324,0,0,0
12090,0.324,0,0,0
12091,0.324,0,0,0
12092,0.376,0,0,0
12093,0.402,0,0,0
12094,0.396,0,0,0
12095,0.372,0,0,0
12096,0.298,0,0,0
12097,0.298,0,0,0
12098,0.296,0,0,0
12099,0.296,0,0,0
12100,0.294,0,0,0
12101,0.248,0,0,0
12102,0.224,0,0,0
12103,0.224,0,0,0
12104,0.224,0,0,0
12105,0.222,0,0,0
12106,0.222,0,0,0
12107,0.222,0,0,0
12108,0.22,0,0,0
12109,0.22,0,0,0
12110,0.222,0,0,0
12111,0.224,0,0,0
12112,0.224,0,0,0
12113,0.224,0,0,0
12114,0.222,0,0,0
12115,0.224,0,0,0
12116,0.222,0,0,0
12117,0.224,0,0,0
12118,0.224,0,0,0
12119,0.224,0,0,0
12120,0.224,0,0,0
12121,0.224,0,0,0
12122,0.248,0,0,0
12123,0.308,0,1,0
12124,0.312,0,1,0
12125,0.334,0,1,0
12126,0.418,0,2,0
12127,0.414,0,1,0
12128,0.412,0,2,0
12129,0.412,0,1,0
12130,0.41,0,1,0
12131,0.408,0,2,0
12132,0.408,0,1,0
12133,0.406,0,2,0
12134,0.404,0,1,0
12135,0.404,0,1,0
12136,0.476,0,2,0
12137,0.476,0,1,0
12138,0.472,0,1,0
12139,0.468,0,2,0
12140,0.4,0,1,0
12141,0.372,0,1,0
12142,0.37,0,2,0
12143,0.366,0,1,0
12144,0.342,0,1,0
12145,0.22,0,0,0
12146,0.222,0,0,0
12147,0.222,0,0,0
12148,0.224,0,0,0
12149,0.224,0,0,0
12150,0.224,0,0,0
12151,0.224,0,0,0
12152,0.224,0,0,0
12153,0.224,0,0,0
12154,0.222,0,0,0
12155,0.224,0,0,0
12156,0.222,0,0,0
12157,0.224,0,0,0
12158,0.224,0,0,0
12159,0.226,0,0,0
12160,0.226,0,0,0
12161,0.224,0,0,0
12162,0.224,0,0,0
12163,0.224,0,0,0
12164,0.224,0,0,0
12165,0.224,0,0,0
12166,0.224,0,0,0
12167,0.224,0,0,0
12168,0.222,0,0,0
12169,0.224,0,0,0
12170,0.258,0,0,0
12171,0.336,0,0,0
12172,0.33,0,0,0
12173,0.328,0,0,0
12174,0.328,0,0,0
12175,0.326,0,0,0
12176,0.324,0,0,0
12177,0.322,0,0,0
12178,0.322,0,0,0
12179,0.32,0,0,0
12180,0.386,0,0,0
12181,0.414,0,0,0
12182,0.418,0,0,0
12183,0.404,0,0,0
12184,0.394,0,0,0
12185,0.306,0,0,0
12186,0.296,0,0,0
12187,0.294,0,0,0
12188,0.292,0,0,0
12189,0.226,0,0,0
12190,0.222,0,0,0
12191,0.222,0,0,0
12192,0.22,0,0,0
12193,0.22,0,0,0
12194,0.22,0,0,0
12195,0.22,0,0,0
12196,0.22,0,0,0
12197,0.22,0,0,0
12198,0.22,0,0,0
12199,0.22,0,0,0
12200,0.222,0,0,0
12201,0.22,0,0,0
12202,0.22,0,0,0
12203,0.22,0,0,0
12204,0.22,0,0,0
12205,0.222,0,0,0
12206,0.222,0,0,0
12207,0.222,0,0,0
12208,0.222,0,0,0
12209,0.224,0,0,0
12210,0.224,0,0,0
12211,0.222,0,0,0
12212,0.222,0,0,0
12213,0.22,0,0,0
12214,0.22,0,0,0
12215,0.266,0,0,0
12216,0.332,0,0,0
12217,0.33,0,0,0
12218,0.328,0,0,0
12219,0.326,0,0,0
12220,0.326,0,0,0
12221,0.322,0,0,0
12222,0.322,0,0,0
12223,0.322,0,0,0
12224,0.32,0,0,0
12225,0.402,0,0,0
12226,0.394,0,0,0
12227,0.394,0,0,0
12228,0.392,0,0,0
12229,0.392,0,0,0
12230,0.296,0,0,0
12231,0.294,0,0,0
12232,0.294,0,0,0
12233,0.278,0,0,0
12234,0.222,0,0,0
12235,0.224,0,0,0
12236,0.222,0,0,0
12237,0.222,0,0,0
12238,0.222,0,0,0
12239,0.224,0,0,0
12240,0.222,0,0,0
12241,0.224,0,0,0
12242,0.222,0,0,0
12243,0.224,0,0,0
12244,0.224,0,0,0
12245,0.224,0,0,0
12246,0.226,0,0,0
12247,0.224,0,0,0
12248,0.952,0,0,10
12249,1.342,0,0,18
12250,1.33,0,0,19
12251,1.316,0,0,18
12252,1.31,0,0,18
12253,1.3,0,0,18
12254,1.294,0,0,18
12255,1.298,0,0,18
12256,1.292,0,0,18
12257,1.304,0,0,18
12258,1.3,0,0,17
12259,1.302,0,0,18
12260,1.346,0,0,18
12261,1.404,0,0,18
12262,1.408,0,0,18
12263,1.41,0,0,18
12264,1.41,0,0,18
12265,1.416,0,0,18
12266,1.422,0,0,18
12267,1.42,0,0,19
12268,1.43,0,0,18
12269,1.422,0,0,18
12270,1.52,0,0,18
12271,1.554,0,0,18
12272,1.55,0,2,18
12273,1.554,0,1,18
12274,1.542,0,2,18
12275,1.478,0,1,18
12276,1.476,0,1,19
12277,1.478,0,2,18
12278,1.538,0,1,18
12279,1.486,0,2,18
12280,1.484,0,1,18
12281,1.486,0,1,18
12282,1.486,0,2,18
12283,1.488,0,1,19
12284,0.526,0,2,3
12285,0.352,0,1,0
12286,0.314,0,1,0
12287,0.31,0,2,0
12288,0.31,0,1,0
12289,0.306,0,1,0
12290,0.306,0,1,0
12291,0.304,0,2,0
12292,0.262,0,0,0
12293,0.23,0,0,0
12294,0.23,0,0,0
12295,0.228,0,0,0
12296,0.228,0,0,0
12297,0.23,0,0,0
12298,0.228,0,0,0
12299,0.23,0,0,0
12300,0.228,0,0,0
12301,0.228,0,0,0
12302,0.228,0,0,0
12303,0.228,0,0,0
12304,0.226,0,0,0
12305,0.282,0,0,0
12306,0.336,0,0,0
12307,0.332,0,0,0
12308,0.332,0,0,0
12309,0.33,0,0,0
12310,0.33,0,0,0
12311,0.328,0,0,0
12312,0.33,0,0,0
12313,0.33,0,0,0
12314,0.328,0,0,0
12315,0.326,0,0,0
12316,0.41,0,0,0
12317,0.398,0,0,0
12318,0.396,0,0,0
12319,0.392,0,0,0
12320,0.302,0,0,0
12321,0.3,0,0,0
12322,0.298,0,0,0
12323,0.324,0,0,0
12324,2.184,0,0,0
12325,5.552,0,0,0
12326,5.622,0,0,0
12327,7.54,0,0,16
12328,6.204,0,0,18
12329,3.946,0,0,18
12330,4.898,0,0,17
12331,4.06,0,0,18
12332,3.102,0,0,18
12333,2.77,0,0,17
12334,2.576,0,0,18
12335,2.632,0,0,18
12336,2.616,0,0,17
12337,2.57,0,0,17
12338,2.65,0,0,18
12339,2.658,0,0,17
12340,2.774,0,0,17
12341,2.754,0,0,18
12342,2.746,0,0,17
12343,2.752,0,0,17
12344,2.184,0,0,17
12345,1.858,0,0,17
12346,1.866,0,0,18
12347,1.876,0,0,17
12348,1.882,0,0,18
12349,1.868,0,0,17
12350,1.96,0,0,17
12351,1.966,0,0,17
12352,1.982,0,0,18
12353,1.994,0,0,17
12354,2.08,0,0,17
12355,2.072,0,0,18
12356,2.066,0,0,17
12357,2.04,0,0,17
12358,2.034,0,0,18
12359,2.04,0,0,17
12360,2.04,0,0,17
12361,2.048,0,0,18
12362,2.032,0,0,17
12363,2.064,0,0,17
12364,2.006,0,0,17
12365,1.952,0,0,18
12366,1.942,0,0,17
12367,1.988,0,0,18
12368,2.0,0,0,17
12369,1.632,0,0,12
12370,2.39,0,0,0
12371,2.458,0,0,0
12372,2.474,0,0,0
12373,2.532,0,0,0
12374,2.588,0,0,0
12375,2.614,0,0,0
12376,2.574,0,0,0
12377,2.568,0,0,0
12378,2.13,0,0,0
12379,1.328,0,0,0
12380,1.72,0,0,0
12381,1.72,0,0,0
12382,2.742,0,0,15
12383,2.84,0,0,18
12384,3.178,0,0,17
12385,3.984,0,0,17
12386,3.906,0,0,18
12387,3.39,0,0,17
12388,3.33,0,0,17
12389,3.27,0,0,17
12390,3.262,0,0,18
12391,3.22,0,0,17
12392,3.068,0,0,17
12393,2.888,0,0,18
12394,2.992,0,0,17
12395,3.146,0,0,18
12396,3.002,0,0,17
12397,2.218,0,0,17
12398,2.158,0,0,18
12399,2.136,0,0,18
12400,2.124,0,0,17
12401,2.128,0,0,18
12402,2.112,0,0,17
12403,2.03,0,0,18
12404,2.242,0,0,17
12405,2.266,0,0,18
12406,2.112,0,0,18
12407,2.112,0,0,17
12408,2.11,0,0,18
12409,2.104,0,0,17
12410,2.01,0,0,18
12411,1.946,0,0,17
12412,1.844,0,0,17
12413,1.824,0,0,18
12414,1.838,0,0,17
12415,2.102,0,0,18
12416,2.222,0,0,17
12417,2.186,0,1,18
12418,2.016,0,1,18
12419,2.024,0,2,18
12420,2.014,0,1,18
12421,2.026,0,1,18
12422,2.036,0,2,17
12423,2.038,0,1,18
12424,2.034,0,2,18
12425,2.034,0,1,18
12426,2.03,0,1,18
12427,2.044,0,2,18
12428,2.042,0,1,17
12429,2.026,0,1,18
12430,2.01,0,2,18
12431,1.998,0,1,17
12432,1.998,0,2,18
12433,1.982,0,1,17
12434,1.996,0,1,18
12435,1.992,0,1,17
12436,1.968,0,2,18
12437,2.174,0,1,17
12438,2.31,0,1,18
12439,2.756,0,0,17
12440,2.782,0,0,18
12441,2.792,0,0,18
12442,2.842,0,0,18
12443,2.864,0,0,17
12444,2.86,0,0,18
12445,2.848,0,0,18
12446,2.688,0,0,18
12447,2.402,0,0,17
12448,2.926,0,0,18
12449,2.916,0,0,18
12450,2.698,0,0,18
12451,2.39,0,0,17
12452,2.4,0,0,18
12453,2.3,0,0,18
12454,2.164,0,0,17
12455,2.07,0,0,18
12456,2.052,0,0,18
12457,2.058,0,0,17
12458,2.044,0,0,18
12459,2.004,0,0,17
12460,1.67,0,0,18
12461,1.604,0,0,17
12462,1.614,0,0,18
12463,1.608,0,0,18
12464,1.598,0,0,18
12465,1.598,0,0,17
12466,1.512,0,0,18
12467,1.288,0,0,18
12468,1.298,0,0,17
12469,1.288,0,0,18
12470,1.292,0,0,18
12471,1.284,0,0,18
12472,1.282,0,0,17
12473,1.284,0,0,18
12474,1.27,0,0,17
12475,1.278,0,0,18
12476,1.274,0,0,18
12477,1.26,0,0,17
12478,1.254,0,0,17
12479,1.26,0,0,18
12480,1.264,0,0,17
12481,1.26,0,0,17
12482,1.268,0,0,18
12483,1.36,0,0,17
12484,1.39,0,0,18
12485,1.382,0,0,17
12486,1.4,0,0,18
12487,1.452,0,0,17
12488,1.432,0,0,18
12489,1.424,0,0,17
12490,1.428,0,0,17
12491,1.438,0,0,18
12492,1.424,0,0,17
12493,1.422,0,0,17
12494,1.42,0,0,18
12495,1.416,0,0,17
12496,1.418,0,0,17
12497,1.416,0,0,18
12498,1.392,0,0,17
12499,1.262,0,0,17
12500,1.27,0,0,18
12501,1.27,0,0,17
12502,1.27,0,0,18
12503,1.27,0,0,17
12504,1.268,0,0,18
12505,1.272,0,0,17
12506,1.272,0,0,18
12507,1.274,0,0,17
12508,1.27,0,0,18
12509,1.276,0,0,17
12510,1.284,0,0,18
12511,1.282,0,0,18
12512,1.286,0,0,17
12513,1.294,0,0,18
12514,1.298,0,0,18
12515,1.294,0,0,18
12516,1.28,0,0,17
12517,1.288,0,0,18
12518,1.292,0,0,18
12519,1.282,0,0,17
12520,1.28,0,0,18
12521,1.29,0,0,18
12522,1.278,0,0,18
12523,1.272,0,0,17
12524,1.27,0,0,18
12525,1.27,0,0,17
12526,1.274,0,0,18
12527,1.266,0,0,17
12528,1.35,0,0,18
12529,1.39,0,0,17
12530,1.392,0,0,18
12531,1.474,0,0,17
12532,1.458,0,0,18
12533,1.46,0,0,18
12534,1.454,0,0,17
12535,1.458,0,0,18
12536,1.454,0,0,18
12537,1.464,0,0,17
12538,1.466,0,0,18
12539,1.46,0,0,18
12540,1.458,0,0,18
12541,1.452,0,0,18
12542,1.394,0,0,18
12543,1.384,0,0,17
12544,1.328,0,0,18
12545,1.308,0,0,18
12546,1.308,0,0,18
12547,1.314,0,0,18
12548,1.302,0,0,18
12549,1.298,0,0,18
12550,1.294,0,0,18
12551,1.296,0,0,18
12552,1.292,0,0,18
12553,1.296,0,0,18
12554,1.296,0,0,18
12555,1.3,0,0,17
12556,1.306,0,0,19
12557,1.304,0,0,17
12558,1.322,0,0,19
12559,1.312,0,0,18
12560,1.318,0,0,18
12561,1.314,0,0,18
12562,1.314,0,0,18
12563,1.334,0,0,18
12564,1.386,0,0,18
12565,1.384,0,1,18
12566,1.376,0,1,18
12567,1.376,0,2,18
12568,1.456,0,1,17
12569,1.48,0,1,18
12570,1.51,0,2,18
12571,1.54,0,1,18
12572,1.546,0,2,17
12573,1.546,0,1,18
12574,1.552,0,1,18
12575,1.544,0,2,17
12576,1.538,0,1,18
12577,1.54,0,1,18
12578,1.534,0,2,18
12579,1.534,0,1,17
12580,1.528,0,1,18
12581,1.532,0,2,18
12582,1.524,0,1,18
12583,1.52,0,1,18
12584,1.47,0,2,17
12585,1.458,0,1,18
12586,1.342,0,0,18
12587,1.28,0,0,18
12588,1.292,0,0,17
12589,1.29,0,0,18
12590,1.298,0,0,18
12591,1.294,0,0,18
12592,1.302,0,0,17
12593,1.31,0,0,18
12594,1.31,0,0,18
12595,1.562,0,0,18
12596,2.086,0,0,18
12597,1.342,0,0,17
12598,1.356,0,0,18
12599,1.33,0,0,18
12600,1.33,0,0,18
12601,1.34,0,0,18
12602,1.334,0,0,18
12603,1.39,0,0,18
12604,1.586,0,0,18
12605,1.566,0,0,18
12606,1.552,0,0,17
12607,1.62,0,0,18
12608,1.554,0,0,18
12609,1.58,0,0,18
12610,1.576,0,0,18
12611,1.558,0,0,18
12612,1.626,0,0,17
12613,1.666,0,0,18
12614,1.796,0,0,18
12615,2.384,0,0,17
12616,2.38,0,0,18
12617,1.738,0,0,17
12618,1.748,0,0,18
12619,1.744,0,0,18
12620,1.722,0,0,18
12621,1.718,0,0,18
12622,1.706,0,0,18
12623,1.696,0,0,17
12624,1.696,0,0,18
12625,1.702,0,0,18
12626,1.698,0,0,17
12627,1.688,0,0,18
12628,1.686,0,0,18
12629,1.604,0,0,17
12630,1.532,0,0,18
12631,1.542,0,0,18
12632,1.538,0,0,17
12633,1.544,0,0,18
12634,1.534,0,0,18
12635,1.53,0,0,17
12636,1.524,0,0,18
12637,1.532,0,0,18
12638,1.536,0,0,17
12639,1.538,0,0,18
12640,1.538,0,0,18
12641,1.538,0,0,17
12642,1.542,0,0,18
12643,1.55,0,0,18
12644,1.558,0,0,18
12645,1.56,0,0,18
12646,1.544,0,0,18
12647,1.544,0,0,18
12648,1.544,0,0,17
12649,1.538,0,0,18
12650,1.538,0,0,18
12651,1.532,0,0,17
12652,1.546,0,0,18
12653,1.54,0,0,18
12654,1.538,0,0,17
12655,1.536,0,0,18
12656,1.528,0,0,18
12657,1.654,0,0,17
12658,1.636,0,0,18
12659,1.624,0,0,18
12660,1.638,0,0,17
12661,1.578,0,0,18
12662,1.448,0,0,17
12663,1.466,0,0,18
12664,1.46,0,0,18
12665,1.444,0,0,17
12666,1.44,0,0,18
12667,1.432,0,0,17
12668,1.436,0,0,18
12669,1.454,0,0,18
12670,1.45,0,0,17
12671,1.458,0,0,18
12672,1.45,0,0,18
12673,1.33,0,0,18
12674,1.296,0,0,18
12675,1.296,0,0,18
12676,1.286,0,0,17
12677,1.286,0,0,18
12678,1.302,0,0,18
12679,1.298,0,0,18
12680,1.292,0,0,18
12681,1.294,0,0,18
12682,1.3,0,0,18
12683,1.29,0,0,17
12684,1.342,0,0,18
12685,1.492,0,0,18
12686,1.438,0,0,18
12687,1.304,0,0,18
12688,1.31,0,0,18
12689,1.29,0,0,17
12690,1.29,0,0,18
12691,1.288,0,0,18
12692,1.298,0,0,18
12693,1.536,0,0,18
12694,1.546,0,0,18
12695,1.548,0,0,18
12696,1.552,0,0,18
12697,1.552,0,0,18
12698,1.542,0,0,18
12699,1.432,0,0,18
12700,1.308,0,0,18
12701,1.414,0,0,18
12702,1.408,0,0,18
12703,1.422,0,0,18
12704,1.482,0,0,18
12705,1.478,0,0,17
12706,1.474,0,0,18
12707,1.476,0,0,18
12708,1.474,0,0,18
12709,1.474,0,0,18
12710,1.518,0,0,18
12711,2.526,0,1,18
12712,1.554,0,2,18
12713,1.544,0,1,18
12714,0.738,0,1,6
12715,0.448,0,2,0
12716,0.4,0,1,0
12717,0.312,0,2,0
12718,0.542,0,1,0
12719,0.94,0,1,0
12720,0.352,0,2,0
12721,0.66,0,1,0
12722,1.022,0,2,0
12723,0.308,0,1,0
12724,0.302,0,1,0
12725,0.3,0,2,0
12726,0.3,0,1,0
12727,0.886,0,1,0
12728,0.95,0,1,0
12729,0.974,0,2,0
12730,0.298,0,1,0
12731,0.298,0,1,0
12732,0.264,0,1,0
12733,0.264,0,0,0
12734,0.266,0,0,0
12735,0.222,0,0,0
12736,0.222,0,0,0
12737,0.222,0,0,0
12738,0.228,0,0,0
12739,0.228,0,0,0
12740,0.226,0,0,0
12741,0.22,0,0,0
12742,0.218,0,0,0
12743,0.218,0,0,0
12744,0.22,0,0,0
12745,0.338,0,0,0
12746,0.406,0,0,0
12747,0.402,0,0,0
12748,0.4,0,0,0
12749,0.4,0,0,0
12750,0.4,0,0,0
12751,0.398,0,0,0
12752,0.398,0,0,0
12753,0.402,0,0,0
12754,0.402,0,0,0
12755,0.402,0,0,0
12756,0.402,0,0,0
12757,0.332,0,0,0
12758,0.332,0,0,0
12759,0.33,0,0,0
12760,0.324,0,0,0
12761,0.236,0,0,0
12762,0.234,0,0,0
12763,0.234,0,0,0
12764,0.234,0,0,0
12765,0.234,0,0,0
12766,0.234,0,0,0
12767,0.232,0,0,0
12768,0.232,0,0,0
12769,0.232,0,0,0
12770,0.23,0,0,0
12771,0.23,0,0,0
12772,0.23,0,0,0
12773,0.23,0,0,0
12774,0.23,0,0,0
12775,0.232,0,0,0
12776,0.234,0,0,0
12777,0.232,0,0,0
12778,0.234,0,0,0
12779,0.234,0,0,0
12780,0.232,0,0,0
12781,0.228,0,0,0
12782,0.226,0,0,0
12783,0.226,0,0,0
12784,0.226,0,0,0
12785,0.224,0,0,0
12786,0.226,0,0,0
12787,0.23,0,0,0
12788,0.234,0,0,0
12789,0.306,0,0,0
12790,0.422,0,0,0
12791,0.42,0,0,0
12792,0.416,0,0,0
12793,0.414,0,0,0
12794,0.404,0,0,0
12795,0.402,0,0,0
12796,0.402,0,0,0
12797,0.398,0,0,0
12798,0.398,0,0,0
12799,0.396,0,0,0
12800,0.392,0,0,0
12801,0.326,0,0,0
12802,0.326,0,0,0
12803,0.33,0,0,0
12804,0.33,0,0,0
12805,0.3,0,0,0
12806,0.224,0,0,0
12807,0.226,0,0,0
12808,0.228,0,0,0
12809,0.316,0,0,0
12810,0.296,0,0,0
12811,0.31,0,0,0
12812,0.316,0,0,0
12813,0.324,0,0,0
12814,0.296,0,0,0
12815,0.29,0,0,0
12816,0.29,0,0,0
12817,0.292,0,0,0
12818,0.292,0,0,0
12819,0.29,0,0,0
12820,0.29,0,0,0
12821,0.29,0,0,0
12822,0.29,0,0,0
12823,0.292,0,0,0
12824,0.29,0,0,0
12825,0.29,0,0,0
12826,0.288,0,0,0
12827,0.288,0,0,0
12828,0.29,0,0,0
12829,0.288,0,0,0
12830,0.286,0,0,0
12831,0.286,0,0,0
12832,0.284,0,0,0
12833,0.284,0,0,0
12834,0.436,0,0,0
12835,0.472,0,0,0
12836,0.472,0,0,0
12837,0.472,0,0,0
12838,0.466,0,0,0
12839,0.462,0,0,0
12840,0.46,0,0,0
12841,0.46,0,0,0
12842,0.458,0,0,0
12843,0.456,0,0,0
12844,0.454,0,0,0
12845,0.414,0,0,0
12846,0.384,0,0,0
12847,0.382,0,0,0
12848,0.378,0,0,0
12849,0.378,0,0,0
12850,0.3,0,0,0
12851,0.284,0,0,0
12852,0.284,0,0,0
12853,0.284,0,0,0
12854,0.286,0,0,0
12855,0.284,0,0,0
12856,0.284,0,0,0
12857,0.364,0,0,0
12858,0.374,0,1,0
12859,0.366,0,2,0
12860,0.366,0,1,0
12861,0.368,0,1,0
12862,0.368,0,2,0
12863,0.366,0,1,0
12864,0.366,0,2,0
12865,0.366,0,1,0
12866,0.366,0,1,0
12867,0.366,0,2,0
12868,0.366,0,1,0
12869,0.368,0,2,0
12870,0.354,0,1,0
12871,0.308,0,1,0
12872,0.464,0,2,0
12873,0.312,0,1,0
12874,0.312,0,1,0
12875,0.308,0,2,0
12876,0.308,0,1,0
12877,0.308,0,1,0
12878,0.398,0,1,0
12879,0.416,0,1,0
12880,0.41,0,0,0
12881,0.408,0,0,0
12882,0.404,0,0,0
12883,0.402,0,0,0
12884,0.398,0,0,0
12885,0.394,0,0,0
12886,0.394,0,0,0
12887,0.408,0,0,0
12888,0.476,1,0,0
12889,0.422,1,0,0
12890,0.398,1,0,0
12891,0.392,1,0,0
12892,0.394,2,0,0
12893,0.39,1,0,0
12894,0.342,1,0,0
12895,0.294,1,0,0
12896,0.294,2,0,0
12897,0.292,1,0,0
12898,0.292,1,0,0
12899,0.292,1,0,0
12900,0.288,1,0,0
12901,2.564,37,0,0
12902,2.568,39,0,0
12903,2.562,39,0,0
12904,2.546,39,0,0
12905,2.548,39,0,0
12906,2.866,39,0,0
12907,3.874,38,0,0
12908,3.642,39,0,0
12909,3.808,39,0,0
12910,3.86,39,0,0
12911,2.896,38,0,0
12912,2.54,39,0,0
12913,2.546,39,0,0
12914,2.54,39,0,0
12915,1.422,22,0,0
12916,0.294,1,0,0
12917,0.498,4,0,0
12918,0.302,2,0,0
12919,0.302,1,0,0
12920,0.3,1,0,0
12921,0.3,1,0,0
12922,0.332,2,0,0
12923,0.468,1,0,0
12924,0.492,1,0,0
12925,0.486,1,0,0
12926,0.48,1,0,0
12927,0.474,2,0,0
12928,0.474,1,0,0
12929,0.47,1,0,0
12930,0.466,1,0,0
12931,0.466,2,0,0
12932,0.472,1,0,0
12933,0.47,1,0,0
12934,0.398,1,0,0
12935,0.404,2,0,0
12936,0.364,0,0,0
12937,0.364,1,0,0
12938,0.364,1,0,0
12939,0.252,0,0,0
12940,0.264,1,0,0
12941,0.302,1,0,0
12942,0.294,1,0,0
12943,0.294,2,0,0
12944,0.288,1,0,0
12945,0.292,1,0,0
12946,0.288,1,0,0
12947,0.296,1,0,0
12948,0.296,2,0,0
12949,0.262,0,0,0
12950,0.32,2,0,0
12951,2.524,36,0,0
12952,2.508,38,0,0
12953,2.504,38,0,0
12954,2.512,39,0,0
12955,2.528,38,0,0
12956,2.528,39,0,0
12957,2.526,38,0,0
12958,2.522,38,0,0
12959,2.498,38,0,0
12960,2.504,39,0,0
12961,2.488,37,0,0
12962,2.502,38,0,0
12963,2.474,38,0,0
12964,2.474,37,0,0
12965,0.532,8,0,0
12966,0.216,0,0,0
