Index,Global_active_power,Global_reactive_power
11759,5.122,0.264
11760,5.05,0.266
11761,3.006,0.286
11762,3.02,0.284
11763,3.136,0.28
11764,4.654,0.266
11765,5.14,0.258
11766,5.156,0.258
11767,4.018,0.19
11768,3.248,0.18
11769,3.258,0.182
11770,4.924,0.17
11771,5.454,0.206
11772,5.528,0.292
11773,3.526,0.312
11774,3.32,0.22
11775,3.314,0.214
11776,3.3,0.21
11777,3.432,0.208
11778,3.314,0.246
11779,3.282,0.248
11780,3.332,0.25
11781,3.562,0.226
11782,3.42,0.096
11783,3.756,0.096
11784,4.324,0.11
11785,4.47,0.13
11786,4.086,0.104
11787,3.884,0.094
11788,3.792,0.0
11789,3.72,0.07
11790,3.828,0.068
11791,3.888,0.07
11792,3.898,0.07
11793,3.864,0.072
11794,3.876,0.07
11795,3.832,0.0
11796,3.818,0.0
11797,3.818,0.0
11798,3.802,0.0
11799,3.702,0.0
11800,3.724,0.0
11801,3.93,0.0
11802,3.934,0.046
11803,3.866,0.076
11804,3.28,0.086
11805,2.844,0.086
11806,3.05,0.08
11807,2.878,0.078
11808,2.562,0.0
11809,2.206,0.0
11810,2.234,0.0
11811,2.276,0.0
11812,2.382,0.0
11813,2.346,0.0
11814,2.45,0.0
11815,2.544,0.086
11816,2.266,0.138
11817,1.608,0.15
11818,1.568,0.156
11819,1.55,0.15
11820,1.59,0.152
11821,1.62,0.152
11822,1.566,0.152
11823,1.544,0.15
11824,1.54,0.15
11825,1.596,0.152
11826,1.576,0.15
11827,1.552,0.152
11828,1.6,0.154
11829,0.522,0.166
11830,0.378,0.14
11831,0.294,0.0
11832,0.296,0.0
11833,0.348,0.0
11834,0.362,0.074
11835,0.356,0.124
11836,0.378,0.136
11837,0.446,0.226
11838,0.514,0.228
11839,0.438,0.228
11840,0.432,0.232
11841,0.43,0.23
11842,0.526,0.23
11843,0.442,0.23
11844,0.43,0.234
11845,0.428,0.236
11846,0.468,0.234
11847,0.466,0.204
11848,0.38,0.13
11849,0.364,0.134
11850,0.362,0.13
11851,0.442,0.128
11852,0.38,0.126
11853,0.358,0.13
11854,0.358,0.124
11855,0.404,0.116
11856,0.292,0.0
11857,0.244,0.0
11858,0.306,0.0
11859,0.342,0.052
11860,0.448,0.106
11861,0.336,0.104
11862,0.336,0.106
11863,0.378,0.104
11864,0.398,0.108
11865,0.334,0.108
11866,0.334,0.11
11867,0.33,0.106
11868,0.388,0.102
11869,0.384,0.106
11870,0.328,0.106
11871,0.328,0.108
11872,0.326,0.106
11873,0.398,0.108
11874,0.322,0.088
11875,0.256,0.0
11876,0.27,0.0
11877,0.276,0.0
11878,0.316,0.064
11879,0.306,0.074
11880,0.308,0.076
11881,0.406,0.074
11882,0.318,0.072
11883,0.298,0.068
11884,0.296,0.068
11885,0.316,0.066
11886,0.398,0.066
11887,0.292,0.066
11888,0.25,0.0
11889,0.222,0.0
11890,0.23,0.0
11891,0.32,0.0
11892,0.244,0.0
11893,0.222,0.0
11894,0.222,0.0
11895,0.222,0.0
11896,0.26,0.0
11897,0.238,0.0
11898,0.27,0.0
11899,0.262,0.0
11900,0.232,0.0
11901,0.246,0.0
11902,0.284,0.0
11903,0.302,0.0
11904,0.78,0.094
11905,0.776,0.094
11906,0.77,0.092
11907,0.764,0.092
11908,0.762,0.09
11909,0.762,0.09
11910,0.754,0.088
11911,0.754,0.088
11912,0.752,0.088
11913,0.752,0.09
11914,0.746,0.088
11915,0.75,0.09
11916,0.75,0.09
11917,0.62,0.092
11918,0.476,0.072
11919,0.662,0.0
11920,0.75,0.052
11921,0.74,0.064
11922,0.498,0.07
11923,0.472,0.064
11924,0.712,0.058
11925,0.724,0.058
11926,0.726,0.058
11927,0.594,0.06
11928,0.468,0.064
11929,0.466,0.062
11930,0.662,0.0
11931,0.656,0.0
11932,0.464,0.0
11933,0.394,0.0
11934,0.456,0.0
11935,0.654,0.0
11936,0.588,0.0
11937,0.398,0.0
11938,0.398,0.0
11939,0.468,0.0
11940,0.658,0.0
11941,0.618,0.0
11942,0.398,0.0
11943,0.4,0.0
11944,0.404,0.0
11945,0.582,0.0
11946,0.668,0.0
11947,0.438,0.0
11948,0.514,0.098
11949,0.508,0.096
11950,0.508,0.096
11951,0.766,0.092
11952,0.686,0.092
11953,0.5,0.096
11954,0.5,0.096
11955,0.5,0.096
11956,0.702,0.088
11957,0.672,0.09
11958,0.492,0.092
11959,0.494,0.094
11960,0.492,0.094
11961,0.582,0.096
11962,0.784,0.104
11963,0.544,0.066
11964,0.3,0.07
11965,0.3,0.07
11966,0.298,0.068
11967,0.444,0.064
11968,0.444,0.068
11969,0.442,0.066
11970,0.442,0.068
11971,0.44,0.066
11972,0.392,0.0
11973,0.364,0.0
11974,0.222,0.0
11975,0.222,0.0
11976,0.222,0.0
11977,0.462,0.076
11978,0.454,0.082
11979,0.45,0.084
11980,0.45,0.08
11981,0.45,0.082
11982,0.45,0.08
11983,0.312,0.084
11984,0.45,0.08
11985,0.452,0.082
11986,0.454,0.084
11987,0.454,0.084
11988,0.388,0.086
11989,0.454,0.086
11990,0.456,0.088
11991,0.462,0.088
11992,0.42,0.208
11993,0.562,0.226
11994,0.558,0.226
11995,0.554,0.222
11996,0.55,0.22
11997,0.48,0.22
11998,0.542,0.21
11999,0.472,0.098
12000,0.47,0.096
12001,0.404,0.1
12002,0.398,0.094
12003,0.464,0.092
12004,0.462,0.09
12005,0.458,0.09
12006,0.546,0.184
12007,0.396,0.066
12008,0.42,0.062
12009,0.446,0.064
12010,0.446,0.066
12011,0.444,0.066
12012,0.394,0.066
12013,0.368,0.066
12014,0.44,0.066
12015,0.39,0.0
12016,0.368,0.0
12017,0.37,0.0
12018,0.368,0.0
12019,0.244,0.0
12020,0.372,0.0
12021,0.37,0.0
12022,0.368,0.0
12023,0.28,0.0
12024,0.22,0.0
12025,0.22,0.0
12026,0.218,0.0
12027,0.22,0.0
12028,0.22,0.0
12029,0.22,0.0
12030,0.22,0.0
12031,0.22,0.0
12032,0.222,0.0
12033,0.22,0.0
12034,0.22,0.0
12035,0.222,0.0
12036,0.268,0.0
12037,0.336,0.104
12038,0.332,0.102
12039,0.33,0.098
12040,0.326,0.096
12041,0.326,0.096
12042,0.324,0.098
12043,0.324,0.098
12044,0.322,0.096
12045,0.322,0.098
12046,0.322,0.1
12047,0.322,0.102
12048,0.32,0.098
12049,0.398,0.186
12050,0.394,0.204
12051,0.34,0.128
12052,0.302,0.07
12053,0.3,0.072
12054,0.3,0.074
12055,0.298,0.072
12056,0.296,0.072
12057,0.296,0.07
12058,0.24,0.0
12059,0.222,0.0
12060,0.222,0.0
12061,0.222,0.0
12062,0.222,0.0
12063,0.222,0.0
12064,0.222,0.0
12065,0.222,0.0
12066,0.222,0.0
12067,0.224,0.0
12068,0.224,0.0
12069,0.224,0.0
12070,0.224,0.0
12071,0.226,0.0
12072,0.226,0.0
12073,0.226,0.0
12074,0.224,0.0
12075,0.226,0.0
12076,0.226,0.0
12077,0.226,0.0
12078,0.226,0.0
12079,0.226,0.0
12080,0.226,0.0
12081,0.316,0.062
12082,0.334,0.1
12083,0.332,0.104
12084,0.334,0.106
12085,0.33,0.1
12086,0.328,0.102
12087,0.328,0.102
12088,0.326,0.102
12089,0.324,0.1
12090,0.324,0.102
12091,0.324,0.104
12092,0.376,0.154
12093,0.402,0.216
12094,0.396,0.208
12095,0.372,0.176
12096,0.298,0.07
12097,0.298,0.068
12098,0.296,0.068
12099,0.296,0.07
12100,0.294,0.07
12101,0.248,0.0
12102,0.224,0.0
12103,0.224,0.0
12104,0.224,0.0
12105,0.222,0.0
12106,0.222,0.0
12107,0.222,0.0
12108,0.22,0.0
12109,0.22,0.0
12110,0.222,0.0
12111,0.224,0.0
12112,0.224,0.0
12113,0.224,0.0
12114,0.222,0.0
12115,0.224,0.0
12116,0.222,0.0
12117,0.224,0.0
12118,0.224,0.0
12119,0.224,0.0
12120,0.224,0.0
12121,0.224,0.0
12122,0.248,0.0
12123,0.308,0.092
12124,0.312,0.092
12125,0.334,0.108
12126,0.418,0.222
12127,0.414,0.22
12128,0.412,0.222
12129,0.412,0.222
12130,0.41,0.22
12131,0.408,0.222
12132,0.408,0.222
12133,0.406,0.222
12134,0.404,0.22
12135,0.404,0.224
12136,0.476,0.306
12137,0.476,0.332
12138,0.472,0.324
12139,0.468,0.32
12140,0.4,0.228
12141,0.372,0.19
12142,0.37,0.188
12143,0.366,0.184
12144,0.342,0.146
12145,0.22,0.0
12146,0.222,0.0
12147,0.222,0.0
12148,0.224,0.0
12149,0.224,0.0
12150,0.224,0.0
12151,0.224,0.0
12152,0.224,0.0
12153,0.224,0.0
12154,0.222,0.0
12155,0.224,0.0
12156,0.222,0.0
12157,0.224,0.0
12158,0.224,0.0
12159,0.226,0.0
12160,0.226,0.0
12161,0.224,0.0
12162,0.224,0.0
12163,0.224,0.0
12164,0.224,0.0
12165,0.224,0.0
12166,0.224,0.0
12167,0.224,0.0
12168,0.222,0.0
12169,0.224,0.0
12170,0.258,0.0
12171,0.336,0.098
12172,0.33,0.096
12173,0.328,0.094
12174,0.328,0.096
12175,0.326,0.096
12176,0.324,0.094
12177,0.322,0.092
12178,0.322,0.094
12179,0.32,0.094
12180,0.386,0.162
12181,0.414,0.202
12182,0.418,0.206
12183,0.404,0.204
12184,0.394,0.206
12185,0.306,0.078
12186,0.296,0.066
12187,0.294,0.066
12188,0.292,0.064
12189,0.226,0.0
12190,0.222,0.0
12191,0.222,0.0
12192,0.22,0.0
12193,0.22,0.0
12194,0.22,0.0
12195,0.22,0.0
12196,0.22,0.0
12197,0.22,0.0
12198,0.22,0.0
12199,0.22,0.0
12200,0.222,0.0
12201,0.22,0.0
12202,0.22,0.0
12203,0.22,0.0
12204,0.22,0.0
12205,0.222,0.0
12206,0.222,0.0
12207,0.222,0.0
12208,0.222,0.0
12209,0.224,0.0
12210,0.224,0.0
12211,0.222,0.0
12212,0.222,0.0
12213,0.22,0.0
12214,0.22,0.0
12215,0.266,0.0
12216,0.332,0.092
12217,0.33,0.096
12218,0.328,0.096
12219,0.326,0.096
12220,0.326,0.094
12221,0.322,0.092
12222,0.322,0.094
12223,0.322,0.094
12224,0.32,0.096
12225,0.402,0.184
12226,0.394,0.2
12227,0.394,0.198
12228,0.392,0.2
12229,0.392,0.2
12230,0.296,0.068
12231,0.294,0.066
12232,0.294,0.066
12233,0.278,0.046
12234,0.222,0.0
12235,0.224,0.0
12236,0.222,0.0
12237,0.222,0.0
12238,0.222,0.0
12239,0.224,0.0
12240,0.222,0.0
12241,0.224,0.0
12242,0.222,0.0
12243,0.224,0.0
12244,0.224,0.0
12245,0.224,0.0
12246,0.226,0.0
12247,0.224,0.0
12248,0.952,0.0
12249,1.342,0.05
12250,1.33,0.048
12251,1.316,0.05
12252,1.31,0.05
12253,1.3,0.05
12254,1.294,0.05
12255,1.298,0.05
12256,1.292,0.05
12257,1.304,0.05
12258,1.3,0.05
12259,1.302,0.048
12260,1.346,0.0
12261,1.404,0.082
12262,1.408,0.086
12263,1.41,0.086
12264,1.41,0.086
12265,1.416,0.088
12266,1.422,0.09
12267,1.42,0.09
12268,1.43,0.094
12269,1.422,0.092
12270,1.52,0.192
12271,1.554,0.314
12272,1.55,0.312
12273,1.554,0.314
12274,1.542,0.286
12275,1.478,0.184
12276,1.476,0.182
12277,1.478,0.184
12278,1.538,0.178
12279,1.486,0.076
12280,1.484,0.076
12281,1.486,0.076
12282,1.486,0.076
12283,1.488,0.078
12284,0.526,0.088
12285,0.352,0.094
12286,0.314,0.094
12287,0.31,0.092
12288,0.31,0.092
12289,0.306,0.09
12290,0.306,0.09
12291,0.304,0.088
12292,0.262,0.0
12293,0.23,0.0
12294,0.23,0.0
12295,0.228,0.0
12296,0.228,0.0
12297,0.23,0.0
12298,0.228,0.0
12299,0.23,0.0
12300,0.228,0.0
12301,0.228,0.0
12302,0.228,0.0
12303,0.228,0.0
12304,0.226,0.0
12305,0.282,0.0
12306,0.336,0.094
12307,0.332,0.092
12308,0.332,0.096
12309,0.33,0.094
12310,0.33,0.096
12311,0.328,0.096
12312,0.33,0.102
12313,0.33,0.102
12314,0.328,0.102
12315,0.326,0.1
12316,0.41,0.192
12317,0.398,0.2
12318,0.396,0.198
12319,0.392,0.196
12320,0.302,0.066
12321,0.3,0.066
12322,0.298,0.066
12323,0.324,0.088
12324,2.184,0.08
12325,5.552,0.0
12326,5.622,0.0
12327,7.54,0.0
12328,6.204,0.0
12329,3.946,0.0
12330,4.898,0.0
12331,4.06,0.0
12332,3.102,0.0
12333,2.77,0.0
12334,2.576,0.0
12335,2.632,0.0
12336,2.616,0.0
12337,2.57,0.0
12338,2.65,0.0
12339,2.658,0.0
12340,2.774,0.0
12341,2.754,0.0
12342,2.746,0.0
12343,2.752,0.0
12344,2.184,0.0
12345,1.858,0.0
12346,1.866,0.0
12347,1.876,0.0
12348,1.882,0.0
12349,1.868,0.0
12350,1.96,0.086
12351,1.966,0.114
12352,1.982,0.116
12353,1.994,0.116
12354,2.08,0.202
12355,2.072,0.218
12356,2.066,0.218
12357,2.04,0.212
12358,2.034,0.214
12359,2.04,0.216
12360,2.04,0.22
12361,2.048,0.22
12362,2.032,0.214
12363,2.064,0.2
12364,2.006,0.114
12365,1.952,0.0
12366,1.942,0.0
12367,1.988,0.0
12368,2.0,0.0
12369,1.632,0.0
12370,2.39,0.0
12371,2.458,0.0
12372,2.474,0.0
12373,2.532,0.0
12374,2.588,0.0
12375,2.614,0.0
12376,2.574,0.0
12377,2.568,0.0
12378,2.13,0.0
12379,1.328,0.0
12380,1.72,0.052
12381,1.72,0.052
12382,2.742,0.06
12383,2.84,0.062
12384,3.178,0.066
12385,3.984,0.07
12386,3.906,0.066
12387,3.39,0.058
12388,3.33,0.058
12389,3.27,0.056
12390,3.262,0.054
12391,3.22,0.054
12392,3.068,0.0
12393,2.888,0.0
12394,2.992,0.082
12395,3.146,0.29
12396,3.002,0.36
12397,2.218,0.352
12398,2.158,0.198
12399,2.136,0.168
12400,2.124,0.166
12401,2.128,0.168
12402,2.112,0.166
12403,2.03,0.168
12404,2.242,0.166
12405,2.266,0.166
12406,2.112,0.166
12407,2.112,0.168
12408,2.11,0.168
12409,2.104,0.166
12410,2.01,0.0
12411,1.946,0.0
12412,1.844,0.066
12413,1.824,0.066
12414,1.838,0.064
12415,2.102,0.066
12416,2.222,0.0
12417,2.186,0.056
12418,2.016,0.06
12419,2.024,0.062
12420,2.014,0.06
12421,2.026,0.06
12422,2.036,0.058
12423,2.038,0.058
12424,2.034,0.056
12425,2.034,0.058
12426,2.03,0.056
12427,2.044,0.058
12428,2.042,0.06
12429,2.026,0.056
12430,2.01,0.05
12431,1.998,0.05
12432,1.998,0.05
12433,1.982,0.05
12434,1.996,0.052
12435,1.992,0.052
12436,1.968,0.054
12437,2.174,0.054
12438,2.31,0.0
12439,2.756,0.084
12440,2.782,0.088
12441,2.792,0.09
12442,2.842,0.152
12443,2.864,0.194
12444,2.86,0.194
12445,2.848,0.192
12446,2.688,0.188
12447,2.402,0.182
12448,2.926,0.188
12449,2.916,0.188
12450,2.698,0.184
12451,2.39,0.176
12452,2.4,0.178
12453,2.3,0.178
12454,2.164,0.08
12455,2.07,0.056
12456,2.052,0.056
12457,2.058,0.056
12458,2.044,0.058
12459,2.004,0.056
12460,1.67,0.052
12461,1.604,0.05
12462,1.614,0.05
12463,1.608,0.05
12464,1.598,0.052
12465,1.598,0.052
12466,1.512,0.048
12467,1.288,0.046
12468,1.298,0.0
12469,1.288,0.046
12470,1.292,0.046
12471,1.284,0.046
12472,1.282,0.046
12473,1.284,0.046
12474,1.27,0.048
12475,1.278,0.046
12476,1.274,0.046
12477,1.26,0.05
12478,1.254,0.05
12479,1.26,0.05
12480,1.264,0.048
12481,1.26,0.05
12482,1.268,0.048
12483,1.36,0.0
12484,1.39,0.084
12485,1.382,0.082
12486,1.4,0.092
12487,1.452,0.184
12488,1.432,0.178
12489,1.424,0.176
12490,1.428,0.18
12491,1.438,0.184
12492,1.424,0.178
12493,1.422,0.178
12494,1.42,0.18
12495,1.416,0.178
12496,1.418,0.18
12497,1.416,0.178
12498,1.392,0.132
12499,1.262,0.046
12500,1.27,0.048
12501,1.27,0.048
12502,1.27,0.048
12503,1.27,0.048
12504,1.268,0.048
12505,1.272,0.048
12506,1.272,0.048
12507,1.274,0.048
12508,1.27,0.048
12509,1.276,0.046
12510,1.284,0.046
12511,1.282,0.046
12512,1.286,0.0
12513,1.294,0.0
12514,1.298,0.0
12515,1.294,0.0
12516,1.28,0.046
12517,1.288,0.0
12518,1.292,0.0
12519,1.282,0.0
12520,1.28,0.0
12521,1.29,0.0
12522,1.278,0.046
12523,1.272,0.046
12524,1.27,0.046
12525,1.27,0.046
12526,1.274,0.046
12527,1.266,0.048
12528,1.35,0.0
12529,1.39,0.084
12530,1.392,0.086
12531,1.474,0.184
12532,1.458,0.186
12533,1.46,0.188
12534,1.454,0.188
12535,1.458,0.19
12536,1.454,0.19
12537,1.464,0.194
12538,1.466,0.196
12539,1.46,0.194
12540,1.458,0.194
12541,1.452,0.192
12542,1.394,0.098
12543,1.384,0.088
12544,1.328,0.0
12545,1.308,0.0
12546,1.308,0.0
12547,1.314,0.0
12548,1.302,0.0
12549,1.298,0.0
12550,1.294,0.0
12551,1.296,0.0
12552,1.292,0.0
12553,1.296,0.0
12554,1.296,0.0
12555,1.3,0.0
12556,1.306,0.0
12557,1.304,0.0
12558,1.322,0.0
12559,1.312,0.0
12560,1.318,0.0
12561,1.314,0.0
12562,1.314,0.0
12563,1.334,0.0
12564,1.386,0.0
12565,1.384,0.08
12566,1.376,0.078
12567,1.376,0.078
12568,1.456,0.168
12569,1.48,0.21
12570,1.51,0.24
12571,1.54,0.31
12572,1.546,0.312
12573,1.546,0.31
12574,1.552,0.316
12575,1.544,0.312
12576,1.538,0.31
12577,1.54,0.314
12578,1.534,0.312
12579,1.534,0.316
12580,1.528,0.314
12581,1.532,0.316
12582,1.524,0.314
12583,1.52,0.312
12584,1.47,0.218
12585,1.458,0.212
12586,1.342,0.0
12587,1.28,0.0
12588,1.292,0.0
12589,1.29,0.0
12590,1.298,0.0
12591,1.294,0.0
12592,1.302,0.0
12593,1.31,0.0
12594,1.31,0.0
12595,1.562,0.0
12596,2.086,0.0
12597,1.342,0.0
12598,1.356,0.0
12599,1.33,0.0
12600,1.33,0.0
12601,1.34,0.0
12602,1.334,0.0
12603,1.39,0.0
12604,1.586,0.194
12605,1.566,0.188
12606,1.552,0.178
12607,1.62,0.174
12608,1.554,0.17
12609,1.58,0.168
12610,1.576,0.162
12611,1.558,0.16
12612,1.626,0.224
12613,1.666,0.29
12614,1.796,0.306
12615,2.384,0.354
12616,2.38,0.406
12617,1.738,0.388
12618,1.748,0.392
12619,1.744,0.394
12620,1.722,0.392
12621,1.718,0.39
12622,1.706,0.386
12623,1.696,0.384
12624,1.696,0.384
12625,1.702,0.386
12626,1.698,0.384
12627,1.688,0.38
12628,1.686,0.38
12629,1.604,0.272
12630,1.532,0.146
12631,1.542,0.148
12632,1.538,0.146
12633,1.544,0.148
12634,1.534,0.146
12635,1.53,0.146
12636,1.524,0.144
12637,1.532,0.146
12638,1.536,0.146
12639,1.538,0.146
12640,1.538,0.146
12641,1.538,0.146
12642,1.542,0.146
12643,1.55,0.146
12644,1.558,0.148
12645,1.56,0.15
12646,1.544,0.146
12647,1.544,0.146
12648,1.544,0.146
12649,1.538,0.144
12650,1.538,0.146
12651,1.532,0.142
12652,1.546,0.148
12653,1.54,0.146
12654,1.538,0.146
12655,1.536,0.146
12656,1.528,0.144
12657,1.654,0.276
12658,1.636,0.276
12659,1.624,0.274
12660,1.638,0.278
12661,1.578,0.236
12662,1.448,0.184
12663,1.466,0.19
12664,1.46,0.188
12665,1.444,0.184
12666,1.44,0.186
12667,1.432,0.182
12668,1.436,0.186
12669,1.454,0.192
12670,1.45,0.192
12671,1.458,0.194
12672,1.45,0.188
12673,1.33,0.0
12674,1.296,0.0
12675,1.296,0.0
12676,1.286,0.0
12677,1.286,0.0
12678,1.302,0.0
12679,1.298,0.0
12680,1.292,0.0
12681,1.294,0.0
12682,1.3,0.0
12683,1.29,0.0
12684,1.342,0.0
12685,1.492,0.046
12686,1.438,0.0
12687,1.304,0.0
12688,1.31,0.0
12689,1.29,0.0
12690,1.29,0.0
12691,1.288,0.0
12692,1.298,0.0
12693,1.536,0.128
12694,1.546,0.132
12695,1.548,0.128
12696,1.552,0.124
12697,1.552,0.122
12698,1.542,0.12
12699,1.432,0.046
12700,1.308,0.0
12701,1.414,0.09
12702,1.408,0.092
12703,1.422,0.104
12704,1.482,0.198
12705,1.478,0.196
12706,1.474,0.196
12707,1.476,0.198
12708,1.474,0.198
12709,1.474,0.2
12710,1.518,0.248
12711,2.526,0.568
12712,1.554,0.326
12713,1.544,0.322
12714,0.738,0.334
12715,0.448,0.304
12716,0.4,0.228
12717,0.312,0.1
12718,0.542,0.084
12719,0.94,0.094
12720,0.352,0.086
12721,0.66,0.086
12722,1.022,0.084
12723,0.308,0.09
12724,0.302,0.09
12725,0.3,0.088
12726,0.3,0.09
12727,0.886,0.12
12728,0.95,0.108
12729,0.974,0.088
12730,0.298,0.09
12731,0.298,0.094
12732,0.264,0.0
12733,0.264,0.0
12734,0.266,0.0
12735,0.222,0.0
12736,0.222,0.0
12737,0.222,0.0
12738,0.228,0.0
12739,0.228,0.0
12740,0.226,0.0
12741,0.22,0.0
12742,0.218,0.0
12743,0.218,0.0
12744,0.22,0.0
12745,0.338,0.08
12746,0.406,0.204
12747,0.402,0.202
12748,0.4,0.2
12749,0.4,0.204
12750,0.4,0.21
12751,0.398,0.212
12752,0.398,0.212
12753,0.402,0.216
12754,0.402,0.218
12755,0.402,0.222
12756,0.402,0.23
12757,0.332,0.12
12758,0.332,0.122
12759,0.33,0.118
12760,0.324,0.116
12761,0.236,0.0
12762,0.234,0.0
12763,0.234,0.0
12764,0.234,0.0
12765,0.234,0.0
12766,0.234,0.0
12767,0.232,0.0
12768,0.232,0.0
12769,0.232,0.0
12770,0.23,0.0
12771,0.23,0.0
12772,0.23,0.0
12773,0.23,0.0
12774,0.23,0.0
12775,0.232,0.0
12776,0.234,0.0
12777,0.232,0.0
12778,0.234,0.0
12779,0.234,0.0
12780,0.232,0.0
12781,0.228,0.0
12782,0.226,0.0
12783,0.226,0.0
12784,0.226,0.0
12785,0.224,0.0
12786,0.226,0.0
12787,0.23,0.0
12788,0.234,0.0
12789,0.306,0.0
12790,0.422,0.226
12791,0.42,0.226
12792,0.416,0.224
12793,0.414,0.224
12794,0.404,0.224
12795,0.402,0.226
12796,0.402,0.226
12797,0.398,0.222
12798,0.398,0.228
12799,0.396,0.228
12800,0.392,0.222
12801,0.326,0.12
12802,0.326,0.118
12803,0.33,0.12
12804,0.33,0.118
12805,0.3,0.082
12806,0.224,0.0
12807,0.226,0.0
12808,0.228,0.0
12809,0.316,0.0
12810,0.296,0.0
12811,0.31,0.0
12812,0.316,0.0
12813,0.324,0.0
12814,0.296,0.0
12815,0.29,0.0
12816,0.29,0.0
12817,0.292,0.0
12818,0.292,0.0
12819,0.29,0.0
12820,0.29,0.0
12821,0.29,0.0
12822,0.29,0.0
12823,0.292,0.0
12824,0.29,0.0
12825,0.29,0.0
12826,0.288,0.0
12827,0.288,0.0
12828,0.29,0.0
12829,0.288,0.0
12830,0.286,0.0
12831,0.286,0.0
12832,0.284,0.0
12833,0.284,0.0
12834,0.436,0.138
12835,0.472,0.224
12836,0.472,0.228
12837,0.472,0.232
12838,0.466,0.222
12839,0.462,0.222
12840,0.46,0.22
12841,0.46,0.224
12842,0.458,0.224
12843,0.456,0.224
12844,0.454,0.224
12845,0.414,0.162
12846,0.384,0.116
12847,0.382,0.112
12848,0.378,0.11
12849,0.378,0.112
12850,0.3,0.0
12851,0.284,0.0
12852,0.284,0.0
12853,0.284,0.0
12854,0.286,0.0
12855,0.284,0.0
12856,0.284,0.0
12857,0.364,0.06
12858,0.374,0.098
12859,0.366,0.102
12860,0.366,0.098
12861,0.368,0.096
12862,0.368,0.094
12863,0.366,0.094
12864,0.366,0.096
12865,0.366,0.094
12866,0.366,0.094
12867,0.366,0.092
12868,0.366,0.098
12869,0.368,0.1
12870,0.354,0.098
12871,0.308,0.102
12872,0.464,0.142
12873,0.312,0.104
12874,0.312,0.102
12875,0.308,0.096
12876,0.308,0.098
12877,0.308,0.098
12878,0.398,0.184
12879,0.416,0.222
12880,0.41,0.21
12881,0.408,0.21
12882,0.404,0.206
12883,0.402,0.208
12884,0.398,0.21
12885,0.394,0.212
12886,0.394,0.214
12887,0.408,0.228
12888,0.476,0.25
12889,0.422,0.154
12890,0.398,0.116
12891,0.392,0.116
12892,0.394,0.114
12893,0.39,0.112
12894,0.342,0.0
12895,0.294,0.0
12896,0.294,0.0
12897,0.292,0.0
12898,0.292,0.0
12899,0.292,0.0
12900,0.288,0.0
12901,2.564,0.0
12902,2.568,0.0
12903,2.562,0.0
12904,2.546,0.0
12905,2.548,0.0
12906,2.866,0.0
12907,3.874,0.048
12908,3.642,0.046
12909,3.808,0.046
12910,3.86,0.048
12911,2.896,0.0
12912,2.54,0.0
12913,2.546,0.0
12914,2.54,0.0
12915,1.422,0.0
12916,0.294,0.0
12917,0.498,0.0
12918,0.302,0.0
12919,0.302,0.0
12920,0.3,0.0
12921,0.3,0.0
12922,0.332,0.0
12923,0.468,0.19
12924,0.492,0.238
12925,0.486,0.236
12926,0.48,0.236
12927,0.474,0.234
12928,0.474,0.238
12929,0.47,0.236
12930,0.466,0.234
12931,0.466,0.236
12932,0.472,0.236
12933,0.47,0.234
12934,0.398,0.126
12935,0.404,0.138
12936,0.364,0.164
12937,0.364,0.162
12938,0.364,0.164
12939,0.252,0.0
12940,0.264,0.0
12941,0.302,0.0
12942,0.294,0.0
12943,0.294,0.0
12944,0.288,0.0
12945,0.292,0.0
12946,0.288,0.0
12947,0.296,0.0
12948,0.296,0.0
12949,0.262,0.0
12950,0.32,0.0
12951,2.524,0.0
12952,2.508,0.046
12953,2.504,0.0
12954,2.512,0.0
12955,2.528,0.0
12956,2.528,0.0
12957,2.526,0.0
12958,2.522,0.0
12959,2.498,0.046
12960,2.504,0.0
12961,2.488,0.0
12962,2.502,0.0
12963,2.474,0.046
12964,2.474,0.046
12965,0.532,0.0
12966,0.216,0.0
12967,0.34,0.09
12968,0.408,0.204
12969,0.424,0.238
12970,0.406,0.202
12971,0.396,0.194
12972,0.39,0.192
12973,0.386,0.19
12974,0.384,0.19
12975,0.382,0.19
12976,0.38,0.188
12977,0.384,0.192
12978,0.352,0.154
12979,0.34,0.122
12980,0.31,0.09
12981,0.308,0.09
12982,0.31,0.092
12983,0.304,0.086
12984,0.216,0.0
12985,0.216,0.0
12986,0.216,0.0
12987,0.216,0.0
12988,0.218,0.0
12989,0.218,0.0
12990,0.218,0.0
12991,0.218,0.0
12992,0.218,0.0
12993,0.218,0.0
12994,0.218,0.0
12995,0.216,0.0
12996,0.214,0.0
12997,0.214,0.0
12998,0.214,0.0
12999,0.214,0.0
13000,0.214,0.0
13001,0.214,0.0
13002,0.216,0.0
13003,0.216,0.0
13004,0.268,0.0
13005,0.298,0.08
13006,0.3,0.082
13007,0.306,0.082
13008,0.306,0.082
